link_id,from_id,to_id,is_connector,funcclass,lanes,speed,length
12732:25643;20656:2860824,12732:25643,20656:2860824,f,7,,30,8.34490659025639
11158:99214;20656:2883503,11158:99214,20656:2883503,f,7,,50,22.4625282192654
18931:174809;2:3707464,18931:174809,2:3707464,f,4,2,50,183.979294218643
12847:7400;12847:7448,12847:7400,12847:7448,f,7,,40,78.226532717567
2:3711333;2:461251,2:3711333,2:461251,f,7,,50,86.1119658307059
2:454698;2:454491,2:454698,2:454491,f,7,,30,162.15206377006
2:462405;20656:2825016,2:462405,20656:2825016,f,7,,30,77.5815989619869
18931:175428;2:454215,18931:175428,2:454215,f,4,2,70,268.776825963251
2:455355;20656:2893244,2:455355,20656:2893244,f,7,,30,224.486142720375
16594:17429;2:3711087,16594:17429,2:3711087,f,7,,30,99.7841209712067
2:460024;15610:9728,2:460024,15610:9728,f,5,,40,139.465809716984
2:443527;2:443643,2:443527,2:443643,f,5,1,70,739.744278907688
2:445741;2:445729,2:445741,2:445729,f,3,2,90,52.1439907285093
2:3709233;20656:2868719,2:3709233,20656:2868719,f,7,,50,32.6260863259315
2:460555;16594:17441,2:460555,16594:17441,f,7,,30,51.5695923895909
20656:2824255;2:3707657,20656:2824255,2:3707657,f,7,,30,189.467645043589
20656:2888645;2:3709307,20656:2888645,2:3709307,f,7,,50,50.9870659872294
20656:374909;20656:374907,20656:374909,20656:374907,f,7,,30,35.1401549463891
2:456043;2:456063,2:456043,2:456063,f,7,,30,70.2295986393431
12850:357;12850:361,12850:357,12850:361,f,4,2,40,23.9897516352447
2:449997;2:450114,2:449997,2:450114,f,5,2,70,313.689936403817
2:456292;2:3709624,2:456292,2:3709624,f,7,,30,95.7339463115583
2:3710910;20656:2866416,2:3710910,20656:2866416,f,5,,60,44.1989420910514
2:3710280;2:3710284,2:3710280,2:3710284,f,4,2,80,237.598673769906
11154:89095;2:450838,11154:89095,2:450838,f,7,,50,102.258103518596
2:462849;2:462840,2:462849,2:462840,f,7,,30,99.647429837596
2:3711221;2:3711220,2:3711221,2:3711220,f,7,,50,219.380970152538
2:455226;2:455208,2:455226,2:455208,f,7,,30,88.0029040039413
2:456703;2:456711,2:456703,2:456711,f,7,,30,23.3142107951806
2:3711924;2:463164,2:3711924,2:463164,f,4,2,70,376.009483122753
11178:6960;11178:6956,11178:6960,11178:6956,f,7,,50,50.3640950773172
2:459849;2:459913,2:459849,2:459913,f,7,,30,207.914713146573
20656:2888316;20656:362843,20656:2888316,20656:362843,f,7,,50,106.713739014154
20656:2874406;16669:27603,20656:2874406,16669:27603,f,1,1,70,48.6741353177422
2:446189;2:446784,2:446189,2:446784,f,3,2,90,1085.56982868714
2:455603;20656:2875980,2:455603,20656:2875980,f,7,,40,3.81018687205166
20656:2875424;2:454502,20656:2875424,2:454502,f,7,,50,64.609559083762
20656:2867322;20656:2867324,20656:2867322,20656:2867324,f,7,,30,24.0636235337569
2:444945;1:210100400,2:444945,1:210100400,f,5,2,50,278.403255018943
20656:2858938;20656:2858978,20656:2858938,20656:2858978,f,5,,40,98.6594357104941
2:3709914;12727:131235,2:3709914,12727:131235,f,5,1,70,80.44914048991
2:458041;2:3710255,2:458041,2:3710255,f,7,,70,384.343545193657
16585:29514;16585:28704,16585:29514,16585:28704,f,7,,40,78.1036119788855
20656:2828589;2:451059,20656:2828589,2:451059,f,7,,30,68.7750449416641
2:455296;2:455369,2:455296,2:455369,f,7,,30,78.9754886152977
2:450344;2:3707439,2:450344,2:3707439,f,5,2,70,59.7807925553484
2:455197;2:455185,2:455197,2:455185,f,7,,30,108.557937181056
10027:777954;11178:5267,10027:777954,11178:5267,f,7,,50,58.0107859449665
2:462586;20656:2824023,2:462586,20656:2824023,f,5,,40,11.3927683202069
20656:2832221;2:460351,20656:2832221,2:460351,f,7,,40,61.0021082899011
20656:450521;20656:450523,20656:450521,20656:450523,f,7,,30,6.77489881801779
2:448625;1:210103100,2:448625,1:210103100,f,3,2,70,35.2039771262804
2:453941;2:3708756,2:453941,2:3708756,f,4,2,50,251.916678445008
20656:2836472;2480C1130,20656:2836472,2480C1130,t,7,,30,100
2:456548;2:456490,2:456548,2:456490,f,7,,30,194.533374860212
18931:174479;11159:8624,18931:174479,11159:8624,f,5,1,70,23.2999177585794
10017:23939;20656:4228358,10017:23939,20656:4228358,f,7,,30,54.8370026350234
2:446654;2:446631,2:446654,2:446631,f,4,2,40,141.846268712668
2:450872;2:3707616,2:450872,2:3707616,f,7,,30,48.0691073141194
15590:3292;20656:2851541,15590:3292,20656:2851541,f,7,,30,192.118780705243
2:457018;2:457004,2:457018,2:457004,f,7,,30,76.5932382109011
16669:27561;1:200305810,16669:27561,1:200305810,f,3,2,70,137.07248195217
2:454021;2:454019,2:454021,2:454019,f,7,,40,23.6273997520833
11178:6049;2:455205,11178:6049,2:455205,f,7,,40,25.3818352158424
11154:7530;11154:7528,11154:7530,11154:7528,f,7,,30,62.3699403638681
16592:21214;2:460485,16592:21214,2:460485,f,7,,50,34.0131836916615
2:3709530;2:455988,2:3709530,2:455988,f,7,,30,85.1951477958436
2:454558;2:3709072,2:454558,2:3709072,f,7,,70,28.5564182736593
2:454251;12726:148400,2:454251,12726:148400,f,7,,50,73.4498441193635
11154:7557;16665:10247,11154:7557,16665:10247,f,7,,30,58.9906506629519
2:3710911;12734:29735,2:3710911,12734:29735,f,0,1,60,78.1485780091398
20656:2870940;2:454662,20656:2870940,2:454662,f,7,,40,154.387503101562
2:461174;2:461208,2:461174,2:461208,f,7,,30,84.9264216037508
2:3708330;2:453272,2:3708330,2:453272,f,7,,40,154.516570553021
2:3711076;18931:176116,2:3711076,18931:176116,f,5,2,70,240.288946743046
2:444762;13474:44296,2:444762,13474:44296,f,5,2,70,99.8533140290817
20656:376343;20656:2870015,20656:376343,20656:2870015,f,7,,30,97.8917796057088
20656:2893074;11158:99341,20656:2893074,11158:99341,f,7,,30,4.2518635911474
2:451092;20656:2826448,2:451092,20656:2826448,f,5,,40,16.8735420645345
2:460789;20661:1100,2:460789,20661:1100,f,7,,50,21.497604378882
20656:343091;16594:23209,20656:343091,16594:23209,f,3,2,80,29.8163360295716
2:459868;2:3710954,2:459868,2:3710954,f,7,,30,43.0474828787214
20656:2869704;2:453800,20656:2869704,2:453800,f,7,,40,35.2217838560642
15611:7081;20656:2874796,15611:7081,20656:2874796,f,7,,30,50.7423070622226
2:3711164;19308:7568,2:3711164,19308:7568,f,7,,50,81.4000146006349
1:200304900;2:458216,1:200304900,2:458216,f,5,2,50,99.8424042685482
2:456757;2:456716,2:456757,2:456716,f,7,,30,36.9391204758262
2:3708915;20656:2875436,2:3708915,20656:2875436,f,7,,50,18.7559352472484
20656:771435;2:454115,20656:771435,2:454115,f,7,,40,10.4979488000964
2:457018;2:456978,2:457018,2:456978,f,7,,30,108.009489009213
2:3708552;2:454086,2:3708552,2:454086,f,7,,40,642.513410392379
2:458386;2:458285,2:458386,2:458285,f,4,2,90,380.638083167677
2:3706628;2:445780,2:3706628,2:445780,f,5,2,70,353.805999526093
2:456469;2:456431,2:456469,2:456431,f,7,,30,111.002225976622
18931:159242;19306:3634,18931:159242,19306:3634,f,7,,70,627.41334235104
2:453304;2:3708564,2:453304,2:3708564,f,4,2,50,136.21757913259
1:201300100;2:3710398,1:201300100,2:3710398,f,7,,70,28.594365761454
20656:2878857;20661:727,20656:2878857,20661:727,f,7,,50,47.1235761574433
16585:29181;16585:29175,16585:29181,16585:29175,f,7,,40,112.424779166838
2:3710750;2:459000,2:3710750,2:459000,f,0,2,90,65.3786937062485
2:445133;2:445212,2:445133,2:445212,f,3,2,50,257.527240681211
2:3710933;2:459650,2:3710933,2:459650,f,7,,30,68.4039544882054
2:462677;2:462675,2:462677,2:462675,f,5,2,70,18.3137774913494
16587:25353;16587:25339,16587:25353,16587:25339,f,7,,50,5.73096850458736
12727:131127;2:459657,12727:131127,2:459657,f,4,2,70,901.976119788705
2:454033;11178:9142,2:454033,11178:9142,f,7,,50,12.1061650409031
11178:6406;20656:2866761,11178:6406,20656:2866761,f,7,,40,32.2776669406626
2:445146;2:3706491,2:445146,2:3706491,f,5,1,70,29.9081047185176
2:459143;2:459146,2:459143,2:459146,f,4,2,50,29.1561292702981
11158:99389;11158:99382,11158:99389,11158:99382,f,7,,60,24.5541651686563
2:3709143;2:454926,2:3709143,2:454926,f,7,,40,80.7658097279821
2:453800;2:453810,2:453800,2:453810,f,7,,40,69.2700307619039
10082:148633;20656:2890276,10082:148633,20656:2890276,f,7,,40,81.3200213119697
2:455460;20656:362863,2:455460,20656:362863,f,7,,40,63.9359978984813
2:450446;2:450528,2:450446,2:450528,f,3,2,90,494.432727816043
2:453154;2:453102,2:453154,2:453102,f,4,2,40,109.831600298109
1:200304900;2:458244,1:200304900,2:458244,f,4,2,70,174.975778986076
2:458820;2:458842,2:458820,2:458842,f,4,2,50,125.564185194366
20656:2823679;11179:655,20656:2823679,11179:655,f,7,,30,7.98044378447504
2:454238;20656:2889578,2:454238,20656:2889578,f,7,,40,339.451459257334
2:3708101;2:452261,2:3708101,2:452261,f,7,,30,110.466675382314
2:3709747;2:456845,2:3709747,2:456845,f,7,,30,73.2131522598865
2:3711669;2:462429,2:3711669,2:462429,f,7,,30,60.2637314468305
20656:2865010;2:3709400,20656:2865010,2:3709400,f,7,,40,24.768277534435
12727:130684;2:442325,12727:130684,2:442325,f,3,2,90,996.383567569221
15611:7097;20656:2874790,15611:7097,20656:2874790,f,7,,30,88.18724315943
12726:148428;2:458789,12726:148428,2:458789,f,7,,50,5.32947211274598
2480C1410;12734:47834,2480C1410,12734:47834,t,7,,30,100
2:450967;2:3707540,2:450967,2:3707540,f,7,,40,13.0793927224622
2:462303;2:3711655,2:462303,2:3711655,f,7,,30,318.985253905943
2:3708654;2:3708818,2:3708654,2:3708818,f,7,,50,24.9217141785055
20656:2872130;11178:9461,20656:2872130,11178:9461,f,7,,50,9.29434957336171
2:449379;2:3707217,2:449379,2:3707217,f,3,2,80,21.2106786863443
20656:370319;12850:179,20656:370319,12850:179,f,7,,50,16.6652129299473
2:453652;2:453665,2:453652,2:453665,f,7,,40,277.651656535967
11154:7497;11154:7491,11154:7497,11154:7491,f,7,,30,91.3258378741058
2:454240;2:454296,2:454240,2:454296,f,4,2,50,111.731085332303
2:3706628;2:445638,2:3706628,2:445638,f,5,2,70,172.037109951594
16593:48571;10016:320753,16593:48571,10016:320753,f,0,1,90,98.0507505207496
10027:778076;2:456636,10027:778076,2:456636,f,7,,30,92.0831563048214
20656:407506;15610:9196,20656:407506,15610:9196,f,7,,30,175.446748484922
2:454769;2:454922,2:454769,2:454922,f,7,,40,209.004245171355
11179:618;11179:610,11179:618,11179:610,f,7,,30,54.9633939752545
19317:17309;1:210103900,19317:17309,1:210103900,f,3,2,90,98.8041345024132
2:448839;2:448332,2:448839,2:448332,f,7,,70,2136.5823343864
2:462679;19328:1045,2:462679,19328:1045,f,7,,70,419.384625225057
2:458087;2:3710431,2:458087,2:3710431,f,7,,70,164.284285867754
12726:148594;12725:25589,12726:148594,12725:25589,f,7,,40,32.2610864838068
2:455274;2:454508,2:455274,2:454508,f,7,,40,99.3798280537595
2:453258;2:3708528,2:453258,2:3708528,f,7,,40,145.755793419432
2:450784;20656:2824183,2:450784,20656:2824183,f,7,,30,65.3546795743926
20661:26642;20656:3691211,20661:26642,20656:3691211,f,7,,30,9.6675151407641
2:446926;12734:214612,2:446926,12734:214612,f,5,1,70,221.415576160835
2:3710396;2:458136,2:3710396,2:458136,f,4,2,80,50.5333419667877
2:454825;2:454927,2:454825,2:454927,f,4,2,40,114.798820700481
11178:4391;2:459173,11178:4391,2:459173,f,4,2,90,187.153680704885
2:3706370;2:444830,2:3706370,2:444830,f,5,1,70,40.2088716577307
11158:99271;2:455928,11158:99271,2:455928,f,7,,40,77.9193449665592
2:455617;2:455662,2:455617,2:455662,f,7,,30,95.6333260427102
2:456796;20656:2822460,2:456796,20656:2822460,f,7,,30,43.2101737005574
11161:359921;2:459330,11161:359921,2:459330,f,4,2,70,256.433847102888
20656:374909;20656:374907,20656:374909,20656:374907,f,7,,30,49.2333196282919
16592:21178;11180:1381,16592:21178,11180:1381,f,7,,30,39.8013318574714
2:3709721;2:456757,2:3709721,2:456757,f,7,,30,45.20275235044
2:458268;2:3710415,2:458268,2:3710415,f,4,2,90,594.789777403322
20656:2831618;2:455456,20656:2831618,2:455456,f,7,,30,111.356639824473
20656:2868873;20656:340925,20656:2868873,20656:340925,f,7,,50,34.0165856687482
10017:23223;10017:23225,10017:23223,10017:23225,f,7,,40,41.1798611511568
18:132;15610:8684,18:132,15610:8684,f,7,,30,121.225921591611
2:3710409;2:3710347,2:3710409,2:3710347,f,4,2,80,33.4895449474157
2:3711060;20656:2826980,2:3711060,20656:2826980,f,7,,30,133.58668234512
2:456747;20656:2872494,2:456747,20656:2872494,f,7,,40,21.9912442118774
20656:2851459;15590:3292,20656:2851459,15590:3292,f,7,,30,132.371368791793
20656:3691175;20656:2861425,20656:3691175,20656:2861425,f,7,,30,118.976640746891
11179:673;11179:675,11179:673,11179:675,f,7,,30,64.5397661986779
16665:9658;20656:2858984,16665:9658,20656:2858984,f,4,2,40,10.9203081458162
2:457990;2:457963,2:457990,2:457963,f,5,2,50,68.9239383859332
2:458422;2:458458,2:458422,2:458458,f,5,2,70,134.712524823411
2:3708699;20656:2874504,2:3708699,20656:2874504,f,7,,40,89.6763440491225
20656:2836402;2:456002,20656:2836402,2:456002,f,7,,30,11.2849428000849
2:456766;2:456762,2:456766,2:456762,f,7,,30,74.5723088303862
16587:25071;2:462822,16587:25071,2:462822,f,7,,50,5.12991013593917
11178:6206;2:3709762,11178:6206,2:3709762,f,7,,30,181.25176795325
2:456179;11158:99095,2:456179,11158:99095,f,5,2,40,3.55836788424042
2:457327;11178:5054,2:457327,11178:5054,f,7,,50,23.4266157390453
11178:6510;2:3709352,11178:6510,2:3709352,f,7,,30,91.8089136202273
12847:7406;20656:2889540,12847:7406,20656:2889540,f,3,2,40,39.8752023456187
2:3709051;2:454622,2:3709051,2:454622,f,7,,30,87.9426045210667
2:454226;11178:6669,2:454226,11178:6669,f,7,,50,21.3115320727984
2:462886;2:462885,2:462886,2:462885,f,7,,30,103.423500161122
20656:2852084;20656:409544,20656:2852084,20656:409544,f,7,,30,27.6611119406407
22846:701;2:452675,22846:701,2:452675,f,4,2,70,4.04498331280035
11178:6041;11178:6031,11178:6041,11178:6031,f,7,,40,116.381654780074
2:449579;2:449520,2:449579,2:449520,f,5,2,70,733.33893472131
2:455700;2:455702,2:455700,2:455702,f,4,2,70,23.7036841225918
16591:14164;20656:851864,16591:14164,20656:851864,f,7,,30,58.3358732470865
16587:24954;16587:24956,16587:24954,16587:24956,f,5,2,70,199.223728179749
20656:2876857;20656:340990,20656:2876857,20656:340990,f,7,,40,117.558238584155
11180:1622;11180:1620,11180:1622,11180:1620,f,7,,50,205.597189750751
2:3709375;2:455860,2:3709375,2:455860,f,7,,30,111.115208491284
2:3708972;11178:5947,2:3708972,11178:5947,f,7,,30,25.4139540605559
2:458758;2:3710636,2:458758,2:3710636,f,7,,50,52.3617562417833
16594:23227;16669:27506,16594:23227,16669:27506,f,3,2,60,27.6169650983391
2:449865;2:450030,2:449865,2:450030,f,4,2,70,569.059193230001
2:3709725;10017:23235,2:3709725,10017:23235,f,7,,40,81.8527544964734
2:3707392;2:450332,2:3707392,2:450332,f,7,,30,262.977992331328
20656:2852835;2:3709857,20656:2852835,2:3709857,f,7,,30,8.56712454170796
11158:99319;11158:99495,11158:99319,11158:99495,f,7,,40,16.9092299351841
1:209203200;2:463401,1:209203200,2:463401,f,5,2,50,170.883753108834
2:454119;2:454188,2:454119,2:454188,f,7,,40,393.43655390866
2:3707664;2:3707379,2:3707664,2:3707379,f,7,,30,58.1554317586644
2:456246;20656:341771,2:456246,20656:341771,f,7,,50,29.4736345271794
2:456656;20656:2856096,2:456656,20656:2856096,f,7,,40,175.453508560723
2:455336;20656:2869009,2:455336,20656:2869009,f,7,,40,5.38490482731587
20656:365797;2:454926,20656:365797,2:454926,f,7,,40,83.2383228526222
16669:27362;16669:27364,16669:27362,16669:27364,f,1,1,50,226.694474059304
11178:5248;2:456438,11178:5248,2:456438,f,7,,50,19.3230581945432
20656:2869780;20656:2851157,20656:2869780,20656:2851157,f,7,,40,209.647421075348
1:200301614;2:454928,1:200301614,2:454928,f,7,,40,71.7568435497874
20656:2868873;2:456065,20656:2868873,2:456065,f,7,,50,1.75779008974814
2:462608;20656:2824077,2:462608,20656:2824077,f,7,,30,6.4314861428531
2:454150;2:454095,2:454150,2:454095,f,7,,30,33.6037003917196
12726:148224;2:3711317,12726:148224,2:3711317,f,4,2,30,98.9101227242224
2:456373;2:456330,2:456373,2:456330,f,7,,30,119.882198757655
2:455127;2:455213,2:455127,2:455213,f,7,,30,127.606247155812
2:3706512;2:3706479,2:3706512,2:3706479,f,3,2,100,1669.26045656484
2:3709090;2:454684,2:3709090,2:454684,f,7,,30,64.8749387200547
2:438764;10027:759347,2:438764,10027:759347,f,7,,50,52.5838560488004
2:457730;2480A0010,2:457730,2480A0010,t,7,,30,100
2:461264;2:461174,2:461264,2:461174,f,7,,30,231.448376988494
20656:2828525;2:3710948,20656:2828525,2:3710948,f,7,,30,20.1040053220087
11178:6613;11178:6609,11178:6613,11178:6609,f,7,,50,107.546616584607
2:448744;2:448957,2:448744,2:448957,f,3,2,90,214.507322643838
2:455838;2:455876,2:455838,2:455876,f,7,,40,72.8124353799877
20656:2860842;12732:25653,20656:2860842,12732:25653,f,7,,30,35.8829013316738
2:459650;20656:2827388,2:459650,20656:2827388,f,7,,30,9.79116540498646
20656:2869087;11158:99410,20656:2869087,11158:99410,f,7,,50,31.8765232261457
2:455064;2:455049,2:455064,2:455049,f,7,,30,81.7271110312925
11180:1526;11180:1534,11180:1526,11180:1534,f,7,,50,32.8680771579421
2:3709699;2:456428,2:3709699,2:456428,f,7,,70,284.603962565246
2:455009;2:454832,2:455009,2:454832,f,7,,30,218.962127758895
10082:125384;2:3707195,10082:125384,2:3707195,f,5,2,70,152.130497203332
22846:811;2:3706475,22846:811,2:3706475,f,4,2,80,821.121210657413
20656:2867020;11178:9599,20656:2867020,11178:9599,f,7,,40,10.0900498015935
16591:14614;11178:5058,16591:14614,11178:5058,f,7,,50,195.67340149683
20656:2831626;2:455526,20656:2831626,2:455526,f,7,,30,11.2427258707004
2:455230;11158:99382,2:455230,11158:99382,f,7,,60,115.519805193486
20656:4229763;12726:148246,20656:4229763,12726:148246,f,7,,30,50.6014032901328
20656:2869652;20656:2869650,20656:2869652,20656:2869650,f,7,,40,66.9279207498253
1:200403500;2:456300,1:200403500,2:456300,f,4,2,80,352.654255657211
16669:27240;16669:27242,16669:27240,16669:27242,f,0,2,80,44.9989860615913
2:451990;12734:214725,2:451990,12734:214725,f,5,2,70,342.595540108186
2:459267;2:459365,2:459267,2:459365,f,4,2,50,453.86166736062
2:3709039;20656:2867012,2:3709039,20656:2867012,f,7,,40,9.6730570659778
2:447105;2:447058,2:447105,2:447058,f,5,2,50,120.116471727112
20656:2869726;2:453643,20656:2869726,2:453643,f,7,,50,14.6325219971395
2:3710060;2:457398,2:3710060,2:457398,f,5,2,50,149.617369499947
20656:2825000;2:462429,20656:2825000,2:462429,f,7,,30,154.447872550145
11178:5994;10082:122319,11178:5994,10082:122319,f,3,2,40,5.72471588802114
2:3708967;11156:476755,2:3708967,11156:476755,f,7,,50,10.264516794084
11179:335;11179:329,11179:335,11179:329,f,7,,30,26.3372596372947
2:453533;20656:2887979,2:453533,20656:2887979,f,7,,40,10.2618239119075
2:3711089;2:460225,2:3711089,2:460225,f,7,,40,117.26481230892
22846:767;11155:157596,22846:767,11155:157596,f,4,2,80,501.632214709985
20656:340449;20656:340451,20656:340449,20656:340451,f,7,,70,2088.35972023594
2:3709616;2:3709625,2:3709616,2:3709625,f,7,,30,46.9815000291239
20656:2878927;2:453793,20656:2878927,2:453793,f,7,,50,99.2328681816866
20656:341606;20656:341602,20656:341606,20656:341602,f,7,,30,4.20133514505993
2:453650;20656:2874418,2:453650,20656:2874418,f,7,,40,158.486236040205
2:3707713;2:451204,2:3707713,2:451204,f,7,,50,80.1170852151712
2:455092;2:454942,2:455092,2:454942,f,7,,30,189.111243932686
2:461249;12727:131013,2:461249,12727:131013,f,4,2,70,25.1164669091257
12850:179;10017:21849,12850:179,10017:21849,f,7,,50,36.5481504216027
20656:2869061;2:455430,20656:2869061,2:455430,f,7,,40,73.1183245434257
12727:124138;2:461211,12727:124138,2:461211,f,4,2,70,7.37438953402748
2:3712108;12734:213957,2:3712108,12734:213957,f,5,1,70,7.53339133447751
2:3710952;2:459849,2:3710952,2:459849,f,7,,30,37.8513395533642
2:456431;2:456469,2:456431,2:456469,f,7,,30,111.002225976622
12732:25680;20656:2860836,12732:25680,20656:2860836,f,7,,30,174.631056763659
11178:1816;2:455241,11178:1816,2:455241,f,7,,30,50.0401476208516
2:456113;2:456246,2:456113,2:456246,f,7,,50,206.005118398849
2:3708983;2:454698,2:3708983,2:454698,f,7,,30,41.3828535751321
2:455487;2:455475,2:455487,2:455475,f,7,,40,80.7567538848259
